1521
N2
-0.00633333 -0.00633333 0.0 1.18509471399 100.0 -2.029721224e-08 0.0 101300.0 0.0 0.0 1.0
-0.00633333 -0.005999996842 0.0 1.18509471399 100.0000001 -6.849682069e-08 0.0 101300.0 0.0 0.0 1.0
-0.00633333 -0.005666663684 0.0 1.18509471399 100.0000002 -2.164468374e-07 0.0 101300.0 0.0 0.0 1.0
-0.00633333 -0.005333330526 0.0 1.18509471399 100.0000005 -6.404406429e-07 0.0 101300.0 0.0 0.0 1.0
-0.00633333 -0.004999997368 0.0 1.18509471399 100.0000014 -1.774407379e-06 0.0 101300.0 0.0 0.0 1.0
-0.00633333 -0.004666664211 0.0 1.18509471399 100.0000034 -4.60335634e-06 0.0 101300.0 0.0 0.0 1.0
-0.00633333 -0.004333331053 0.0 1.18509471399 100.0000077 -1.118259673e-05 0.0 101300.0 0.0 0.0 1.0
-0.00633333 -0.003999997895 0.0 1.18509471399 100.0000161 -2.54365111e-05 0.0 101300.0 0.0 0.0 1.0
-0.00633333 -0.003666664737 0.0 1.18509471399 100.0000314 -5.417753375e-05 0.0 101300.0 0.0 0.0 1.0
-0.00633333 -0.003333331579 0.0 1.18509471399 100.0000569 -0.0001080507361 0.0 101300.0 0.0 0.0 1.0
-0.00633333 -0.002999998421 0.0 1.18509471399 100.0000956 -0.0002017822859 0.0 101300.0 0.0 0.0 1.0
-0.00633333 -0.002666665263 0.0 1.18509471399 100.0001486 -0.000352845965 0.0 101300.0 0.0 0.0 1.0
-0.00633333 -0.002333332105 0.0 1.18509471399 100.0002129 -0.0005777421893 0.0 101300.0 0.0 0.0 1.0
-0.00633333 -0.001999998947 0.0 1.18509471399 100.0002797 -0.0008857880559 0.0 101300.0 0.0 0.0 1.0
-0.00633333 -0.001666665789 0.0 1.18509471399 100.0003346 -0.00127166397 0.0 101300.0 0.0 0.0 1.0
-0.00633333 -0.001333332632 0.0 1.18509471399 100.0003599 -0.001709470942 0.0 101300.0 0.0 0.0 1.0
-0.00633333 -0.0009999994737 0.0 1.18509471399 100.0003398 -0.002151780112 0.0 101300.0 0.0 0.0 1.0
-0.00633333 -0.0006666663158 0.0 1.18509471399 100.000267 -0.002536184623 0.0 101300.0 0.0 0.0 1.0
-0.00633333 -0.0003333331579 0.0 1.18509471399 100.0001473 -0.002799049962 0.0 101300.0 0.0 0.0 1.0
-0.00633333 0.0 0.0 1.18509471399 100.0 -0.002892592432 0.0 101300.0 0.0 0.0 1.0
-0.00633333 0.0003333331579 0.0 1.18509471399 99.99985268 -0.002799049962 0.0 101300.0 0.0 0.0 1.0
-0.00633333 0.0006666663158 0.0 1.18509471399 99.99973303 -0.002536184623 0.0 101300.0 0.0 0.0 1.0
-0.00633333 0.0009999994737 0.0 1.18509471399 99.99966025 -0.002151780112 0.0 101300.0 0.0 0.0 1.0
-0.00633333 0.001333332632 0.0 1.18509471399 99.99964011 -0.001709470942 0.0 101300.0 0.0 0.0 1.0
-0.00633333 0.001666665789 0.0 1.18509471399 99.99966535 -0.00127166397 0.0 101300.0 0.0 0.0 1.0
-0.00633333 0.001999998947 0.0 1.18509471399 99.99972028 -0.0008857880559 0.0 101300.0 0.0 0.0 1.0
-0.00633333 0.002333332105 0.0 1.18509471399 99.99978715 -0.0005777421893 0.0 101300.0 0.0 0.0 1.0
-0.00633333 0.002666665263 0.0 1.18509471399 99.99985143 -0.000352845965 0.0 101300.0 0.0 0.0 1.0
-0.00633333 0.002999998421 0.0 1.18509471399 99.99990442 -0.0002017822859 0.0 101300.0 0.0 0.0 1.0
-0.00633333 0.003333331579 0.0 1.18509471399 99.99994313 -0.0001080507361 0.0 101300.0 0.0 0.0 1.0
-0.00633333 0.003666664737 0.0 1.18509471399 99.99996863 -5.417753375e-05 0.0 101300.0 0.0 0.0 1.0
-0.00633333 0.003999997895 0.0 1.18509471399 99.99998393 -2.54365111e-05 0.0 101300.0 0.0 0.0 1.0
-0.00633333 0.004333331053 0.0 1.18509471399 99.99999235 -1.118259673e-05 0.0 101300.0 0.0 0.0 1.0
-0.00633333 0.004666664211 0.0 1.18509471399 99.99999661 -4.60335634e-06 0.0 101300.0 0.0 0.0 1.0
-0.00633333 0.004999997368 0.0 1.18509471399 99.9999986 -1.774407379e-06 0.0 101300.0 0.0 0.0 1.0
-0.00633333 0.005333330526 0.0 1.18509471399 99.99999946 -6.404406429e-07 0.0 101300.0 0.0 0.0 1.0
-0.00633333 0.005666663684 0.0 1.18509471399 99.99999981 -2.164468374e-07 0.0 101300.0 0.0 0.0 1.0
-0.00633333 0.005999996842 0.0 1.18509471399 99.99999994 -6.849682069e-08 0.0 101300.0 0.0 0.0 1.0
-0.00633333 0.00633333 0.0 1.18509471399 99.99999998 -2.029721224e-08 0.0 101300.0 0.0 0.0 1.0
-0.005999996842 -0.00633333 0.0 1.18509471399 100.0000001 -6.489172486e-08 0.0 101300.0 0.0 0.0 1.0
